gmtamesQSAR_ID,Strain,Endpoint,TrainValTest,SMILES
gmtamesQSAR_4808,TA102_S9,Negative,Train,CC(=O)c1ccccc1
gmtamesQSAR_4821,TA102_S9,Negative,Train,Cc1cc(C)c(C)cc1C
gmtamesQSAR_4824,TA102_S9,Negative,Train,O=C(O)/C=C/c1ccccc1
gmtamesQSAR_4831,TA102_S9,Negative,Train,C=CCOC(=O)CCCCC
gmtamesQSAR_4836,TA102_S9,Negative,Train,[O]C(=O)C(O)C(O)C(O)C(O)CO
gmtamesQSAR_4851,TA102_S9,Negative,Train,O=[N+]([O-])c1ccc(O)c([N+](=O)[O-])c1
gmtamesQSAR_4858,TA102_S9,Negative,Train,CN(C)c1ccccc1
gmtamesQSAR_4874,TA102_S9,Negative,Train,CC(=O)c1cc2c(cc1C)C(C)(C)C(C)C2C(C)C
gmtamesQSAR_4879,TA102_S9,Negative,Train,Cc1cc(C)c(C)c(C)c1
gmtamesQSAR_4889,TA102_S9,Negative,Train,CC(C)(O)CC(O)C(=O)NCCC([O])=O
gmtamesQSAR_4894,TA102_S9,Negative,Train,COc1cc(C(C)=O)cc(OC)c1O
gmtamesQSAR_4917,TA102_S9,Negative,Train,CC(=O)CCC(C)=O
gmtamesQSAR_4928,TA102_S9,Negative,Train,ClCC1C(CCl)C2(Cl)C(Cl)=C(Cl)C1(Cl)C2(Cl)Cl
gmtamesQSAR_4950,TA102_S9,Negative,Train,O=C(O)c1ccccc1C(=O)O
gmtamesQSAR_4954,TA102_S9,Negative,Train,CCCCCCCCCc1ccccc1Oc1ccccc1CCCCCCCCC
gmtamesQSAR_4982,TA102_S9,Positive,Train,CC(=O)C(C)=O
gmtamesQSAR_4989,TA102_S9,Negative,Train,CC(=O)O
gmtamesQSAR_5004,TA102_S9,Negative,Train,CCOC(=O)NCCOc1ccc(Oc2ccccc2)cc1
gmtamesQSAR_5009,TA102_S9,Negative,Train,Cn1c2ccccc2c2nn[n+]([O-])c(C(=O)OCCCl)c21
gmtamesQSAR_5055,TA102_S9,Positive,Train,CCN(N)c1ccccc1
gmtamesQSAR_5071,TA102_S9,Negative,Train,CC(C)(C)Nc1nc(=O)nc(N)[nH]1
gmtamesQSAR_5072,TA102_S9,Negative,Train,CC(C(O)CC(=O)O)C(O)(Cn1cncn1)c1ccc(Cl)cc1
gmtamesQSAR_5075,TA102_S9,Negative,Train,N#CCc1ccc(Cl)cc1
gmtamesQSAR_5084,TA102_S9,Negative,Train,COC(=O)c1ccc(C(F)(F)F)nc1S(N)(=O)=O
gmtamesQSAR_5088,TA102_S9,Negative,Train,NC(=O)c1c(Cl)cccc1Cl
gmtamesQSAR_5100,TA102_S9,Positive,Train,O=C(O)CCCc1ccc(N(CCCl)CCCl)cc1
gmtamesQSAR_5126,TA102_S9,Negative,Train,Oc1ccccc1O
gmtamesQSAR_5128,TA102_S9,Negative,Train,CCCCC(CC)COC(=O)c1ccccc1C(=O)O
gmtamesQSAR_5155,TA102_S9,Negative,Train,COC(C)(C)C
gmtamesQSAR_5162,TA102_S9,Negative,Train,COc1ccc(C=O)cc1OC
gmtamesQSAR_5192,TA102_S9,Negative,Train,C/C=C/C=C/CCCCCCCOC(C)=O
gmtamesQSAR_5194,TA102_S9,Negative,Train,CCOCCOC(C)=O
gmtamesQSAR_5203,TA102_S9,Negative,Train,Oc1ccccc1-c1ccccc1O
gmtamesQSAR_5223,TA102_S9,Positive,Train,CC(C)[N+](=O)[O-]
gmtamesQSAR_5233,TA102_S9,Negative,Train,C=CC(=O)OCCO
gmtamesQSAR_5253,TA102_S9,Negative,Train,CCC(C)C=O
gmtamesQSAR_5256,TA102_S9,Negative,Train,CCc1ccc(C)cc1
gmtamesQSAR_5272,TA102_S9,Negative,Train,CC1CCCO1
gmtamesQSAR_5285,TA102_S9,Negative,Train,CC(C)=CCOc1c2occc2cc2ccc(=O)oc12
gmtamesQSAR_5301,TA102_S9,Negative,Train,C=COC(C)=O
gmtamesQSAR_5344,TA102_S9,Negative,Train,CC(C)O
gmtamesQSAR_5345,TA102_S9,Positive,Train,O=C1C=CC(=O)c2c1c(O)c1ccccc1c2O
gmtamesQSAR_5350,TA102_S9,Negative,Train,COc1cc(-c2cc(OC)cc(C(C)(C)C)c2O)c(O)c(C(C)(C)C)c1
gmtamesQSAR_5351,TA102_S9,Negative,Train,O=C(O)c1cc(O)c(O)c(O)c1
gmtamesQSAR_5368,TA102_S9,Negative,Train,C=C(C)C(=O)OCCOCCOCCOC(=O)C(=C)C
gmtamesQSAR_5385,TA102_S9,Negative,Train,COc1c(Cl)ccc(Cl)c1C(=O)O
gmtamesQSAR_5390,TA102_S9,Negative,Train,CCOC(=O)CBr
gmtamesQSAR_5403,TA102_S9,Negative,Train,COC(=O)C(C)N(C(=O)CC(=O)O)c1c(C)cccc1C
gmtamesQSAR_5406,TA102_S9,Positive,Train,O=C(O)/C=C\Cl
gmtamesQSAR_5407,TA102_S9,Negative,Train,C=CC(N)=O
gmtamesQSAR_5432,TA102_S9,Negative,Train,CCCC(Cn1cncn1)c1ccc(Cl)cc1Cl
gmtamesQSAR_5442,TA102_S9,Negative,Train,Cc1cccc(C)c1N(C(=O)CC(=O)O)C(C)C(=O)O
gmtamesQSAR_5448,TA102_S9,Negative,Train,CNC(=O)Oc1cccc2c1OC(C)(C)C2
gmtamesQSAR_5453,TA102_S9,Negative,Train,[O]C(=O)C(O)C(O)C([O])=O
gmtamesQSAR_5458,TA102_S9,Negative,Train,Oc1cc(O)c2c(c1)O[C@H](c1ccc(O)c(O)c1)[C@H](O)C2
gmtamesQSAR_5489,TA102_S9,Negative,Train,O=C1C(Cl)=C(Cl)C(=O)C(Cl)=C1Cl
gmtamesQSAR_5522,TA102_S9,Negative,Train,CN(C)c1ccc([C+](c2ccccc2)c2ccc(N(C)C)cc2)cc1
gmtamesQSAR_5543,TA102_S9,Negative,Train,COC(=O)c1csc(C)c1S(=O)(=O)NC(=O)n1[nH]c(OC)nc1=O
gmtamesQSAR_5547,TA102_S9,Negative,Train,CC(C)(C)NCC(O)COc1ccccc1C1CCCC1
gmtamesQSAR_5549,TA102_S9,Negative,Train,Cc1cccc(C)c1N(Cn1cccn1)C(=O)C[S+]([O-])CC(=O)O
gmtamesQSAR_5562,TA102_S9,Negative,Train,CC(=O)CC(O)(CC(=O)O)C(=O)O
gmtamesQSAR_5565,TA102_S9,Negative,Train,CC(/C=C\C=C(C)/C=C/C(=O)O)=C/C=C\C=C(C)/C=C/C=C(C)/C=C/C(=O)O
gmtamesQSAR_5566,TA102_S9,Negative,Train,Cc1ccncc1
gmtamesQSAR_5571,TA102_S9,Negative,Train,COCCOc1cccc2c1c(=O)c(C(=O)O)nn2-c1ccc(Cl)cc1
gmtamesQSAR_5580,TA102_S9,Negative,Train,CC/C=C\C=C/CCCCCCOC(C)=O
gmtamesQSAR_5585,TA102_S9,Negative,Train,CC(C)(c1ccc(O)cc1)c1ccc(O)cc1
gmtamesQSAR_5595,TA102_S9,Negative,Train,Cc1ccccc1Br
gmtamesQSAR_5602,TA102_S9,Negative,Train,O=Cc1ccc(Cl)cc1
gmtamesQSAR_5605,TA102_S9,Negative,Train,OCc1ccco1
gmtamesQSAR_5613,TA102_S9,Negative,Train,O=C1C=CC(=O)C(Cl)=C1
gmtamesQSAR_5667,TA102_S9,Negative,Train,CC(C)(CO)CO
gmtamesQSAR_5685,TA102_S9,Negative,Train,COc1cc(O)c2c(=O)oc3cc(O)cc(C)c3c2c1
gmtamesQSAR_5695,TA102_S9,Negative,Train,Nc1cccc([N+](=O)[O-])c1
gmtamesQSAR_5696,TA102_S9,Negative,Train,O=C(O)/C=C/C=C/C(=O)O
gmtamesQSAR_5698,TA102_S9,Negative,Train,CCC(C)=O
gmtamesQSAR_5716,TA102_S9,Negative,Train,COP(=S)(OC)Oc1ccc(Sc2ccc(OP(=S)(OC)OC)cc2)cc1
gmtamesQSAR_5737,TA102_S9,Negative,Train,Clc1ccc2c(c1)C(c1ccccc1)=NCc1nncn1-2
gmtamesQSAR_5745,TA102_S9,Negative,Train,Cc1ccc(C(C)N)cc1
gmtamesQSAR_5753,TA102_S9,Negative,Train,CCOC(=O)c1c2c(nn[n+]1[O-])c1ccccc1n2C
gmtamesQSAR_5760,TA102_S9,Negative,Train,CCNc1nc(=O)nc(NC(C)(C)C)[nH]1
gmtamesQSAR_5768,TA102_S9,Negative,Train,CN(C)C(=O)c1ccccc1NS(=O)(=O)O
gmtamesQSAR_5788,TA102_S9,Negative,Train,CCCCCC(=O)O
gmtamesQSAR_5805,TA102_S9,Negative,Train,COC1=CC(=O)C=CC1=O
gmtamesQSAR_5822,TA102_S9,Negative,Train,Clc1cccnc1Cl
gmtamesQSAR_5824,TA102_S9,Negative,Train,O=Cc1ccccc1
gmtamesQSAR_5836,TA102_S9,Negative,Train,CC(C)(C)CC(C)(C)c1ccc(O)cc1
gmtamesQSAR_5839,TA102_S9,Negative,Train,CN(C)c1ccc(C(c2ccccc2)c2ccc(N(C)C)cc2)cc1
gmtamesQSAR_5854,TA102_S9,Negative,Train,CCCCCCCCO
gmtamesQSAR_5858,TA102_S9,Negative,Train,CCCCc1c(O)n(-c2ccc(O)cc2)n(-c2ccccc2)c1=O
gmtamesQSAR_5873,TA102_S9,Negative,Train,ClCc1ccccn1
gmtamesQSAR_5875,TA102_S9,Negative,Train,COc1cc(=O)[nH]c(NC(N)=O)n1
gmtamesQSAR_5908,TA102_S9,Positive,Train,CC(=O)O[C@H]1CC[C@]2(C)[C@H]3CC[C@]4(C)[C@@H](C(C)CCCC(C)C)CC[C@H]4[C@@H]3C[C@@H]3N(N4C(=O)c5ccccc5C4=O)[C@@]32C1
gmtamesQSAR_5912,TA102_S9,Positive,Train,CCOCc1c(O)cc2c(c1O)C(=O)c1ccccc1C2=O
gmtamesQSAR_5915,TA102_S9,Negative,Train,COC1=CC(=O)c2c(nc(C)c3c2[nH]c2ccccc23)C1=O
gmtamesQSAR_5921,TA102_S9,Negative,Train,CCOc1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-]
gmtamesQSAR_5926,TA102_S9,Negative,Train,CCOC(=O)CC(C)C
gmtamesQSAR_5934,TA102_S9,Negative,Train,CCCCCCC(O)CCCCCCCCCCC([O])=O
gmtamesQSAR_5944,TA102_S9,Negative,Train,O=C1CN=C(c2ccccc2)c2cc([N+](=O)[O-])ccc2N1
gmtamesQSAR_5947,TA102_S9,Negative,Train,O=C(O)c1cccc(C(F)(F)F)c1
gmtamesQSAR_5954,TA102_S9,Negative,Train,O=C(O)CCl
gmtamesQSAR_5960,TA102_S9,Negative,Train,COc1ccc(/C=N/n2nnc3c([nH]c4ccccc43)c2=O)cc1
gmtamesQSAR_5987,TA102_S9,Negative,Train,CNCCN(Cc1ccc(OC)cc1)c1ccccn1
gmtamesQSAR_5995,TA102_S9,Negative,Train,CCCCCCCCCCO
gmtamesQSAR_6002,TA102_S9,Negative,Train,O=C(O)C(=O)O
gmtamesQSAR_6004,TA102_S9,Negative,Train,CC(C)C=O
gmtamesQSAR_6024,TA102_S9,Negative,Train,Cc1cc(C2CC2)nc(Nc2cccc(O)c2)n1
gmtamesQSAR_6065,TA102_S9,Positive,Train,CSCCl
gmtamesQSAR_6093,TA102_S9,Positive,Train,CNC(=O)c1cccc2c(Nc3ccc(NS(C)(=O)=O)cc3OC)c3cccc(C)c3nc12
gmtamesQSAR_6101,TA102_S9,Negative,Train,CC(N)=S
gmtamesQSAR_6114,TA102_S9,Negative,Train,O=C(O)CC(Cl)C(=O)O
gmtamesQSAR_6145,TA102_S9,Negative,Train,CC=Cc1ccc(O)c(OC)c1
gmtamesQSAR_6157,TA102_S9,Negative,Train,CC(C)(C)c1ccc(O)c(O)c1
gmtamesQSAR_6166,TA102_S9,Negative,Train,COC(N)=O
gmtamesQSAR_6179,TA102_S9,Negative,Train,OCCOCCO
gmtamesQSAR_6181,TA102_S9,Negative,Train,CCC([O])=O
gmtamesQSAR_6197,TA102_S9,Negative,Train,Cc1nc2c(c3[nH]c4ccccc4c13)C(=O)C=CC2=O
gmtamesQSAR_6203,TA102_S9,Negative,Train,COc1ccc(N)cc1
gmtamesQSAR_6207,TA102_S9,Negative,Train,C=C(CN(C)C)C(=O)c1ccccc1
gmtamesQSAR_6209,TA102_S9,Negative,Train,[O]C(=O)O
gmtamesQSAR_6210,TA102_S9,Negative,Train,COP(=S)(OC)Oc1ccc([N+](=O)[O-])c(C)c1
gmtamesQSAR_6219,TA102_S9,Negative,Train,O=c1cc(-c2ccc(O)cc2)oc2cc(O)cc(O)c12
gmtamesQSAR_6232,TA102_S9,Negative,Train,CC(OC(=O)Nc1ccccc1)C(=O)NC(=O)O
gmtamesQSAR_6247,TA102_S9,Negative,Train,O=C(O)C(O)c1cccc(Oc2ccccc2)c1
gmtamesQSAR_6253,TA102_S9,Negative,Train,COc1ccc(CN(CCN(C)C)c2ccccn2)cc1
gmtamesQSAR_6274,TA102_S9,Negative,Train,CCCCCCCCCCCC(=O)OCC(C)OC(=O)CCCCC(=O)O
gmtamesQSAR_6305,TA102_S9,Negative,Train,O=C(O)COc1ccccc1
gmtamesQSAR_6331,TA102_S9,Negative,Train,O=C=NCCCCCCN=C=O
gmtamesQSAR_6345,TA102_S9,Negative,Train,O=C(O)C(Cl)Cl
gmtamesQSAR_6351,TA102_S9,Negative,Train,CCCCC(CC)COC(=O)c1ccccc1C(=O)OCC(CC)CCCC
gmtamesQSAR_6355,TA102_S9,Negative,Train,CCOCC(=O)O
gmtamesQSAR_6356,TA102_S9,Negative,Train,CCCCCCCCCCCCCCCCCC([O])=O
gmtamesQSAR_6360,TA102_S9,Negative,Train,Cc1ccc(Cl)cc1
gmtamesQSAR_6362,TA102_S9,Negative,Train,CCCCCCC(C/C=C\CCCCCCCC(=O)OC)OC(C)=O
gmtamesQSAR_6363,TA102_S9,Negative,Train,COC(=O)c1ccc(C(=O)OC)cc1
gmtamesQSAR_6379,TA102_S9,Negative,Train,Nc1ccccc1
gmtamesQSAR_6380,TA102_S9,Negative,Train,Oc1ccc(O)c(O)c1
gmtamesQSAR_6402,TA102_S9,Positive,Train,CN(N=O)C(N)=O
gmtamesQSAR_6429,TA102_S9,Negative,Train,COP(=S)(OC)SC(CC(=O)O)C(=O)O
gmtamesQSAR_6472,TA102_S9,Negative,Train,CN1CCCC1=O
gmtamesQSAR_6517,TA102_S9,Negative,Train,O=C(O)O
gmtamesQSAR_6520,TA102_S9,Negative,Train,CCCC(=O)OCC
gmtamesQSAR_6522,TA102_S9,Negative,Train,COc1cc(-c2oc3cc(O)cc(O)c3c(=O)c2O)ccc1O
gmtamesQSAR_6542,TA102_S9,Negative,Train,Clc1ccncc1
gmtamesQSAR_6550,TA102_S9,Negative,Train,CCCCc1c(C)nc(NCC)nc1OS(=O)(=O)N(C)C
gmtamesQSAR_6554,TA102_S9,Negative,Train,Nc1nc(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1CCCl
gmtamesQSAR_6579,TA102_S9,Negative,Train,Nc1c([N+](=O)[O-])ccc(Oc2ccccc2)c1Cl
gmtamesQSAR_6601,TA102_S9,Negative,Train,COc1cccc(N)c1
gmtamesQSAR_6618,TA102_S9,Negative,Train,NC(CSC(F)(F)C(F)Cl)C(=O)O
gmtamesQSAR_6640,TA102_S9,Negative,Train,Cc1ccccc1[N+](=O)[O-]
gmtamesQSAR_6655,TA102_S9,Negative,Train,CCC/C=C/C=O
gmtamesQSAR_6665,TA102_S9,Negative,Train,CS(=O)(=O)c1cc(C(F)(F)F)c[nH]c1=O
gmtamesQSAR_6677,TA102_S9,Negative,Train,[O]C(=O)CN(CCN(CC([O])=O)CC([O])=O)CC([O])=O
gmtamesQSAR_6684,TA102_S9,Negative,Train,CCOC(=O)CC(SP(O)(=S)OC)C(=O)OCC
gmtamesQSAR_6722,TA102_S9,Negative,Train,COC(=O)COc1ccc(Cl)cc1Cl
gmtamesQSAR_6733,TA102_S9,Negative,Train,COc1ccccc1O
gmtamesQSAR_6736,TA102_S9,Negative,Train,NC(Cc1nc[nH]n1)C(=O)O
gmtamesQSAR_6774,TA102_S9,Negative,Train,CC1(C)C(C=C(Cl)Cl)C1C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1
gmtamesQSAR_6778,TA102_S9,Negative,Train,CC(=O)NCC(O)COc1cccc2ccccc12
gmtamesQSAR_6788,TA102_S9,Positive,Train,O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12
gmtamesQSAR_6794,TA102_S9,Negative,Train,Nc1ccc(NC(=O)c2ccc(C(=O)O)cc2)cc1
gmtamesQSAR_6837,TA102_S9,Negative,Train,Cc1cc(-c2cc(C)c(N)c(C)c2)cc(C)c1N
gmtamesQSAR_6863,TA102_S9,Negative,Train,CNC1Cc2cccc3cccc(c23)C1
gmtamesQSAR_6873,TA102_S9,Negative,Train,COc1cc(O)c2c(=O)c(O)c(-c3ccc(O)c(O)c3)oc2c1
gmtamesQSAR_6875,TA102_S9,Negative,Train,CSCNc1ccccc1C(C)=O
gmtamesQSAR_6880,TA102_S9,Negative,Train,N#Cc1c(Cl)cccc1Cl
gmtamesQSAR_6881,TA102_S9,Negative,Train,CCCCC/C(C=O)=C/c1ccccc1
gmtamesQSAR_6917,TA102_S9,Negative,Train,Cc1ccc(Cl)c(NS(=O)(=O)c2nc3[nH]c(=O)cc(O)n3n2)c1Cl
gmtamesQSAR_6941,TA102_S9,Negative,Train,C=c1cc(O)c(=C)cc1O
gmtamesQSAR_6972,TA102_S9,Negative,Train,CC1(C)C(C(=O)O)[C@@H]1/C=C(\Cl)C(F)(F)F
gmtamesQSAR_6977,TA102_S9,Negative,Train,O=C1C=CC(=O)C=C1
gmtamesQSAR_6981,TA102_S9,Negative,Train,Cc1cc(C2CC2)[nH]c(=O)n1
gmtamesQSAR_6995,TA102_S9,Negative,Train,Cc1ccccn1
gmtamesQSAR_7007,TA102_S9,Negative,Train,Cc1cc(Cl)ccc1OC(C)C(=O)O
gmtamesQSAR_7029,TA102_S9,Negative,Train,O=C(O)c1ccc(C(=O)O)cc1
gmtamesQSAR_7034,TA102_S9,Negative,Train,CON(C)C(=O)Nc1ccc(Br)cc1
gmtamesQSAR_7049,TA102_S9,Negative,Train,O=C(C(O)CO)C(O)C(O)CO
gmtamesQSAR_7054,TA102_S9,Negative,Train,CCC(C)(OO)OOC(C)(CC)OO
gmtamesQSAR_7066,TA102_S9,Negative,Train,CCCCCC
gmtamesQSAR_7069,TA102_S9,Negative,Train,NN1C(=O)c2ccccc2C1=O
gmtamesQSAR_7070,TA102_S9,Negative,Train,CCCCCCCC/C=C\CCCCCCCCCCCC(=O)NCCCCCCCCCCCCCCCCCC
gmtamesQSAR_7071,TA102_S9,Negative,Train,CC(C)=CCCC(C)CC=O
gmtamesQSAR_7072,TA102_S9,Positive,Train,O=C(O)c1ccc(/C=N/n2nnc3c([nH]c4ccccc43)c2=O)cc1
gmtamesQSAR_7091,TA102_S9,Negative,Train,C[S+]([O-])c1cc(C(F)(F)F)cnc1C(=O)O
gmtamesQSAR_7106,TA102_S9,Negative,Train,CC(C)OC(=O)NC(C(=O)NC(CC(=O)O)c1ccc(Cl)cc1)C(C)C
gmtamesQSAR_7115,TA102_S9,Negative,Train,Nc1nc(CO)cc(C2CC2)n1
gmtamesQSAR_7116,TA102_S9,Negative,Train,CC(C)COC(=O)CCCCC(=O)OCC(C)C
gmtamesQSAR_7122,TA102_S9,Negative,Train,Oc1cccc2cccnc12
gmtamesQSAR_7126,TA102_S9,Negative,Train,CCOC(=O)C(C)(C)Oc1ccc(Cl)cc1
gmtamesQSAR_7140,TA102_S9,Negative,Train,CCC(CCC(C)=O)COC(=O)CCCCC(=O)O
gmtamesQSAR_7143,TA102_S9,Negative,Train,O=C(O)c1cccnc1
gmtamesQSAR_7159,TA102_S9,Negative,Train,Cc1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O
gmtamesQSAR_7161,TA102_S9,Negative,Train,COc1ccccc1/C=C/C=O
gmtamesQSAR_7176,TA102_S9,Positive,Train,CCCNNCCC
gmtamesQSAR_7212,TA102_S9,Negative,Train,c1cnccn1
gmtamesQSAR_7228,TA102_S9,Negative,Train,[O]C(=O)CCC(=O)O
gmtamesQSAR_7233,TA102_S9,Negative,Train,CC(C)Cc1ccc(C(C)C(=O)O)cc1
gmtamesQSAR_7252,TA102_S9,Negative,Train,N#CC(O)c1cccc(Oc2ccccc2)c1
gmtamesQSAR_7253,TA102_S9,Positive,Train,CC(=O)N1CCCC1C(=O)N(CC(=O)O)N=O
gmtamesQSAR_7291,TA102_S9,Negative,Train,Nc1nc(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1I
gmtamesQSAR_7307,TA102_S9,Negative,Train,CC1(C)C(/C=C(\Cl)C(F)(F)F)C1C(=O)OC(C(N)=O)c1cccc(Oc2ccccc2)c1
gmtamesQSAR_7312,TA102_S9,Negative,Train,COC1=CC(=O)c2nc(C)c3c([nH]c4ccccc43)c2C1=O
gmtamesQSAR_7344,TA102_S9,Negative,Train,C#CCO
gmtamesQSAR_7419,TA102_S9,Negative,Train,Cc1c[nH]cn1
gmtamesQSAR_7433,TA102_S9,Negative,Train,CCCN(N)CCC
gmtamesQSAR_7434,TA102_S9,Negative,Train,CNCC([O])=O
gmtamesQSAR_7439,TA102_S9,Negative,Train,CS(=O)(=O)c1ccc(C(=O)O)c(Cl)c1CO
gmtamesQSAR_7445,TA102_S9,Negative,Train,Cc1ccc2[nH]nnc2c1
gmtamesQSAR_7447,TA102_S9,Negative,Train,O=C(O)c1ccccc1
gmtamesQSAR_7456,TA102_S9,Negative,Train,O=S(=O)(c1ccc(Cl)cc1)c1cc(Cl)c(Cl)cc1Cl
gmtamesQSAR_7459,TA102_S9,Positive,Train,Cc1c2c3ccccc3nc-2n(C)c2ccccc12
gmtamesQSAR_7479,TA102_S9,Negative,Train,C=CC(=O)OCCCO
gmtamesQSAR_7500,TA102_S9,Negative,Train,Oc1[nH]c(O)c2c1CC=CC2
gmtamesQSAR_7532,TA102_S9,Negative,Train,Oc1cc(Cl)c(O)cc1Cl
gmtamesQSAR_7541,TA102_S9,Negative,Train,SCc1ccccc1
gmtamesQSAR_7544,TA102_S9,Negative,Train,O=C(O)CC(CC(=O)O)C(=O)O
gmtamesQSAR_7564,TA102_S9,Negative,Train,O=C(S)c1ccccc1
gmtamesQSAR_7570,TA102_S9,Negative,Train,CCOP(=S)(OCC)Oc1nc(Cl)c(Cl)cc1Cl
gmtamesQSAR_7576,TA102_S9,Negative,Train,c1ccsc1
gmtamesQSAR_7598,TA102_S9,Negative,Train,[O-][S+]1OC[C@@H]2[C@H](CO1)C1(Cl)C(Cl)=C(Cl)[C@@]2(Cl)C1(Cl)Cl
gmtamesQSAR_7635,TA102_S9,Negative,Train,O=P(O)(O)CCO
gmtamesQSAR_7676,TA102_S9,Negative,Train,CC1C=CC(=O)O1
gmtamesQSAR_7685,TA102_S9,Positive,Train,CNc1ncn(C)c1C(=O)N(C)N=O
gmtamesQSAR_7686,TA102_S9,Negative,Train,C[C@@H]1Cc2ccc(C(=O)NC(Cc3ccccc3)C(=O)O)c(O)c2C(=O)O1
gmtamesQSAR_7696,TA102_S9,Negative,Train,Cc1ccc(C)c(C)c1
gmtamesQSAR_7702,TA102_S9,Negative,Train,CCc1cnccn1
gmtamesQSAR_7715,TA102_S9,Negative,Train,O=C(O)CC(CC(=O)CC(=O)C1CC1)C(=O)O
gmtamesQSAR_7732,TA102_S9,Negative,Train,CCCCC(C)C(OC(=O)CC(CC(=O)O)C(=O)O)C(CC(C)CCCCCCC(O)CC(O)C(C)N)OC(=O)CC(CC(=O)O)C(=O)O
gmtamesQSAR_7781,TA102_S9,Negative,Train,[O]P([O])(=O)OC(CO)CO
gmtamesQSAR_7806,TA102_S9,Negative,Train,CC(C)=NOCCOC(=O)C(C)Oc1ccc(Oc2cnc3cc(Cl)ccc3n2)cc1
gmtamesQSAR_7809,TA102_S9,Negative,Train,CCCCCCC[C@H]1CCC(=O)O1
gmtamesQSAR_7810,TA102_S9,Negative,Train,CC(/C=C/C(=O)O)C(O)(Cn1cncn1)c1ccc(Cl)cc1
gmtamesQSAR_7823,TA102_S9,Positive,Train,C=c1[nH]c2c(O)c(OC)cc(=O)c2c2nc3ccncc3c12
gmtamesQSAR_7827,TA102_S9,Negative,Train,Cc1cc(C)cc(C)c1
gmtamesQSAR_7831,TA102_S9,Negative,Train,O=C(Nc1cc(Cl)c(NC(=O)c2cc3ccccc3c(N=Nc3cc(C(F)(F)F)ccc3Cl)c2O)cc1Cl)c1cc2ccccc2c(N=Nc2cc(C(F)(F)F)ccc2Cl)c1O
gmtamesQSAR_7838,TA102_S9,Negative,Train,COCC(=O)O
gmtamesQSAR_7844,TA102_S9,Negative,Train,COc1nn(C(=O)NS(=O)(=O)c2c(C(=O)O)csc2C)c(=O)n1C
gmtamesQSAR_7851,TA102_S9,Negative,Train,CC(C)CN(N)CC(C)C
gmtamesQSAR_7855,TA102_S9,Negative,Train,Cc1ccc(N)cc1O
gmtamesQSAR_7858,TA102_S9,Negative,Train,C=C(Cl)CCl
gmtamesQSAR_7879,TA102_S9,Negative,Train,C=CC(=O)OCC(C)O
gmtamesQSAR_7882,TA102_S9,Negative,Train,Nc1cc([N+](=O)[O-])ccc1-c1ccc([N+](=O)[O-])cc1
gmtamesQSAR_7885,TA102_S9,Negative,Train,Nc1ncnc2c1ncn2C1CCC(CO)O1
gmtamesQSAR_7892,TA102_S9,Negative,Train,C=C(C)c1cc(O)c(C)cc1O
gmtamesQSAR_7900,TA102_S9,Negative,Train,CCCCCC/C=C\CCCCCCOC(C)=O
gmtamesQSAR_7921,TA102_S9,Negative,Train,C/C(C=O)=C/c1ccccc1
gmtamesQSAR_7922,TA102_S9,Negative,Train,c1ccncc1
gmtamesQSAR_7928,TA102_S9,Negative,Train,COC(=O)c1csc(C)c1S(N)(=O)=O
gmtamesQSAR_7968,TA102_S9,Negative,Train,O=C(Cl)c1ccc(Cl)cc1
gmtamesQSAR_7976,TA102_S9,Positive,Train,Cc1ncc([N+](=O)[O-])n1CCO
gmtamesQSAR_7995,TA102_S9,Negative,Train,COC1=C(OC)C(=O)C(C)=CC1=O
gmtamesQSAR_8003,TA102_S9,Negative,Train,CCN(CC)C(=O)Cc1ccccc1
gmtamesQSAR_8012,TA102_S9,Negative,Train,O=C1CC(=O)c2ccccc2C1=O
gmtamesQSAR_8033,TA102_S9,Negative,Train,CNc1ccccc1C(=O)OC
gmtamesQSAR_8043,TA102_S9,Negative,Train,[O]C(=O)CC(O)(CC([O])=O)C([O])=O
gmtamesQSAR_8045,TA102_S9,Positive,Train,COC1=CC(=O)c2c(ncc3c2[nH]c2ccccc23)C1=O
gmtamesQSAR_8056,TA102_S9,Negative,Train,O=C1N=C(c2ccccc2)c2cc(Cl)ccc2NC1O
gmtamesQSAR_8060,TA102_S9,Negative,Train,c1ccc2c(c1)-c1cccc3cccc-2c13
gmtamesQSAR_8066,TA102_S9,Negative,Train,Clc1cccc(Cl)n1
gmtamesQSAR_8070,TA102_S9,Negative,Train,CCOP(=S)(Cl)OCC
gmtamesQSAR_8073,TA102_S9,Negative,Train,CONC(=O)Nc1ccc(Br)cc1
gmtamesQSAR_8085,TA102_S9,Negative,Train,C=C(C)CC(C)(C)C
gmtamesQSAR_8103,TA102_S9,Negative,Train,NC(CSCc1ccccc1)C(=O)O
gmtamesQSAR_8123,TA102_S9,Negative,Train,CC(=O)CCOOCCC(C)=O
gmtamesQSAR_8149,TA102_S9,Negative,Train,O=C(O)C(F)(F)F
